Name,Season,MB,xMB,Percent_Error,Abs_Percent_Error
Yonathan Daza,2021.0,35.0,29.0,-17.142857142857142,17.142857142857142
Daz Cameron,2021.0,11.0,9.0,-18.181818181818183,18.181818181818183
Hunter Dozier,2021.0,53.0,58.0,9.433962264150944,9.433962264150944
Juan Lagares,2021.0,30.0,33.0,10.0,10.0
Bobby Dalbec,2021.0,60.0,59.0,-1.6666666666666667,1.6666666666666667
Michael A. Taylor,2021.0,50.0,57.0,14.000000000000002,14.000000000000002
Taylor Ward,2021.0,28.0,28.0,0.0,0.0
Tim Anderson,2021.0,83.0,66.0,-20.481927710843372,20.481927710843372
Nicky Lopez,2021.0,73.0,59.0,-19.17808219178082,19.17808219178082
Bryan De La Cruz,2021.0,30.0,23.0,-23.333333333333332,23.333333333333332
Matt Chapman,2021.0,67.0,81.0,20.8955223880597,20.8955223880597
Luis Rengifo,2021.0,13.0,20.0,53.84615384615385,53.84615384615385
Charlie Culberson,2021.0,28.0,21.0,-25.0,25.0
Jace Peterson,2021.0,35.0,34.0,-2.857142857142857,2.857142857142857
Seth Brown,2021.0,37.0,37.0,0.0,0.0
Randal Grichuk,2021.0,59.0,64.0,8.47457627118644,8.47457627118644
Abraham Toro,2021.0,38.0,48.0,26.31578947368421,26.31578947368421
Patrick Wisdom,2021.0,52.0,44.0,-15.384615384615385,15.384615384615385
Hoy Park,2021.0,12.0,16.0,33.33333333333333,33.33333333333333
Shogo Akiyama,2021.0,10.0,13.0,30.0,30.0
Isiah Kiner-Falefa,2021.0,70.0,63.0,-10.0,10.0
Bo Bichette,2021.0,111.0,108.0,-2.7027027027027026,2.7027027027027026
Zach McKinstry,2021.0,16.0,17.0,6.25,6.25
Cody Bellinger,2021.0,23.0,39.0,69.56521739130434,69.56521739130434
Ryan Mountcastle,2021.0,79.0,67.0,-15.18987341772152,15.18987341772152
Adam Eaton,2021.0,23.0,28.0,21.73913043478261,21.73913043478261
Nick Madrigal,2021.0,28.0,20.0,-28.57142857142857,28.57142857142857
Ka'ai Tom,2021.0,7.0,10.0,42.857142857142854,42.857142857142854
Jose Altuve,2021.0,102.0,83.0,-18.627450980392158,18.627450980392158
Luis Robert Jr.,2021.0,59.0,38.0,-35.59322033898305,35.59322033898305
Christian Arroyo,2021.0,22.0,19.0,-13.636363636363635,13.636363636363635
Willy Adames,2021.0,80.0,71.0,-11.25,11.25
Taylor Trammell,2021.0,13.0,10.0,-23.076923076923077,23.076923076923077
Evan White,2021.0,4.0,8.0,100.0,100.0
Mike Brosseau,2021.0,14.0,17.0,21.428571428571427,21.428571428571427
Dylan Carlson,2021.0,79.0,66.0,-16.455696202531644,16.455696202531644
Jorge Polanco,2021.0,94.0,83.0,-11.702127659574469,11.702127659574469
Eric Haase,2021.0,46.0,47.0,2.1739130434782608,2.1739130434782608
Jake Cave,2021.0,11.0,14.0,27.27272727272727,27.27272727272727
Danny Santana,2021.0,10.0,12.0,20.0,20.0
Kris Bryant,2021.0,86.0,77.0,-10.465116279069768,10.465116279069768
Jarrod Dyson,2021.0,10.0,11.0,10.0,10.0
Joey Wendle,2021.0,58.0,45.0,-22.413793103448278,22.413793103448278
Tommy Pham,2021.0,62.0,83.0,33.87096774193548,33.87096774193548
Ryan O'Hearn,2021.0,23.0,29.0,26.08695652173913,26.08695652173913
Ben Gamel,2021.0,44.0,44.0,0.0,0.0
Francisco Lindor,2021.0,59.0,77.0,30.508474576271187,30.508474576271187
Nick Ahmed,2021.0,41.0,40.0,-2.4390243902439024,2.4390243902439024
Abraham Almonte,2021.0,19.0,22.0,15.789473684210526,15.789473684210526
Austin Riley,2021.0,112.0,91.0,-18.75,18.75
Bryce Harper,2021.0,130.0,105.0,-19.230769230769234,19.230769230769234
Ke'Bryan Hayes,2021.0,44.0,47.0,6.8181818181818175,6.8181818181818175
Guillermo Heredia,2021.0,32.0,35.0,9.375,9.375
Mark Canha,2021.0,68.0,80.0,17.647058823529413,17.647058823529413
Will Smith,2021.0,72.0,73.0,1.3888888888888888,1.3888888888888888
Nick Gordon,2021.0,22.0,24.0,9.090909090909092,9.090909090909092
David Dahl,2021.0,16.0,19.0,18.75,18.75
Tyler Naquin,2021.0,64.0,59.0,-7.8125,7.8125
Alec Bohm,2021.0,40.0,53.0,32.5,32.5
Robbie Grossman,2021.0,84.0,89.0,5.952380952380952,5.952380952380952
Jake Fraley,2021.0,29.0,33.0,13.793103448275861,13.793103448275861
Ian Happ,2021.0,65.0,69.0,6.153846153846154,6.153846153846154
Xander Bogaerts,2021.0,97.0,88.0,-9.278350515463918,9.278350515463918
Aaron Judge,2021.0,112.0,117.0,4.464285714285714,4.464285714285714
Danny Jansen,2021.0,25.0,27.0,8.0,8.0
Kyle Lewis,2021.0,17.0,22.0,29.411764705882355,29.411764705882355
Didi Gregorius,2021.0,36.0,40.0,11.11111111111111,11.11111111111111
Nick Castellanos,2021.0,110.0,82.0,-25.454545454545453,25.454545454545453
David Fletcher,2021.0,62.0,42.0,-32.25806451612903,32.25806451612903
Charlie Blackmon,2021.0,72.0,76.0,5.555555555555555,5.555555555555555
Cole Tucker,2021.0,12.0,11.0,-8.333333333333332,8.333333333333332
Billy McKinney,2021.0,27.0,33.0,22.22222222222222,22.22222222222222
Kevin Pillar,2021.0,34.0,32.0,-5.88235294117647,5.88235294117647
David Peralta,2021.0,63.0,68.0,7.936507936507936,7.936507936507936
Jason Martin,2021.0,13.0,16.0,23.076923076923077,23.076923076923077
Brandon Lowe,2021.0,94.0,82.0,-12.76595744680851,12.76595744680851
Josh Rojas,2021.0,68.0,58.0,-14.705882352941178,14.705882352941178
Phillip Evans,2021.0,19.0,25.0,31.57894736842105,31.57894736842105
Andrew Benintendi,2021.0,68.0,72.0,5.88235294117647,5.88235294117647
Joshua Fuentes,2021.0,25.0,23.0,-8.0,8.0
Miguel Andujar,2021.0,16.0,18.0,12.5,12.5
J.P. Crawford,2021.0,76.0,74.0,-2.631578947368421,2.631578947368421
Willson Contreras,2021.0,57.0,60.0,5.263157894736842,5.263157894736842
Alcides Escobar,2021.0,43.0,30.0,-30.23255813953488,30.23255813953488
Paul DeJong,2021.0,38.0,48.0,26.31578947368421,26.31578947368421
Austin Meadows,2021.0,73.0,76.0,4.10958904109589,4.10958904109589
Jordan Luplow,2021.0,23.0,26.0,13.043478260869565,13.043478260869565
Rafael Ortega,2021.0,48.0,37.0,-22.916666666666664,22.916666666666664
Eduardo Escobar,2021.0,81.0,72.0,-11.11111111111111,11.11111111111111
Max Kepler,2021.0,55.0,73.0,32.72727272727273,32.72727272727273
JaCoby Jones,2021.0,5.0,5.0,0.0,0.0
Justin Upton,2021.0,39.0,43.0,10.256410256410255,10.256410256410255
Kyle Tucker,2021.0,104.0,100.0,-3.8461538461538463,3.8461538461538463
Brad Miller,2021.0,49.0,49.0,0.0,0.0
Jake Bauers,2021.0,23.0,32.0,39.130434782608695,39.130434782608695
Alex Kirilloff,2021.0,27.0,31.0,14.814814814814813,14.814814814814813
Christian Walker,2021.0,47.0,54.0,14.893617021276595,14.893617021276595
Brian Goodwin,2021.0,28.0,32.0,14.285714285714285,14.285714285714285
Joey Gallo,2021.0,80.0,90.0,12.5,12.5
Santiago Espinal,2021.0,35.0,26.0,-25.71428571428571,25.71428571428571
Eddie Rosario,2021.0,51.0,51.0,0.0,0.0
Carter Kieboom,2021.0,20.0,20.0,0.0,0.0
Mike Yastrzemski,2021.0,65.0,69.0,6.153846153846154,6.153846153846154
Rob Refsnyder,2021.0,16.0,15.0,-6.25,6.25
Andrew Knapp,2021.0,6.0,7.0,16.666666666666664,16.666666666666664
Corey Dickerson,2021.0,43.0,39.0,-9.30232558139535,9.30232558139535
Austin Hays,2021.0,66.0,61.0,-7.575757575757576,7.575757575757576
Jonathan Villar,2021.0,60.0,53.0,-11.666666666666666,11.666666666666666
Jean Segura,2021.0,77.0,70.0,-9.090909090909092,9.090909090909092
Nathaniel Lowe,2021.0,84.0,94.0,11.904761904761903,11.904761904761903
Jake Rogers,2021.0,17.0,12.0,-29.411764705882355,29.411764705882355
Hunter Renfroe,2021.0,82.0,81.0,-1.2195121951219512,1.2195121951219512
Jeimer Candelario,2021.0,86.0,82.0,-4.651162790697675,4.651162790697675
Jose Rojas,2021.0,18.0,19.0,5.555555555555555,5.555555555555555
Jarred Kelenic,2021.0,30.0,42.0,40.0,40.0
Jack Mayfield,2021.0,28.0,30.0,7.142857142857142,7.142857142857142
Mookie Betts,2021.0,81.0,81.0,0.0,0.0
Mike Tauchman,2021.0,13.0,18.0,38.46153846153847,38.46153846153847
David Bote,2021.0,25.0,40.0,60.0,60.0
Jackie Bradley Jr.,2021.0,23.0,40.0,73.91304347826086,73.91304347826086
Keston Hiura,2021.0,12.0,18.0,50.0,50.0
Brent Rooker,2021.0,19.0,21.0,10.526315789473683,10.526315789473683
Gregory Polanco,2021.0,36.0,50.0,38.88888888888889,38.88888888888889
Mitch Haniger,2021.0,94.0,96.0,2.127659574468085,2.127659574468085
Rafael Devers,2021.0,108.0,107.0,-0.9259259259259258,0.9259259259259258
Max Schrock,2021.0,18.0,18.0,0.0,0.0
Matt Beaty,2021.0,27.0,22.0,-18.51851851851852,18.51851851851852
Adam Frazier,2021.0,85.0,60.0,-29.411764705882355,29.411764705882355
Nick Maton,2021.0,15.0,9.0,-40.0,40.0
Juan Soto,2021.0,124.0,130.0,4.838709677419355,4.838709677419355
Kyle Farmer,2021.0,58.0,50.0,-13.793103448275861,13.793103448275861
Jonathan Schoop,2021.0,87.0,82.0,-5.747126436781609,5.747126436781609
Michael Conforto,2021.0,52.0,64.0,23.076923076923077,23.076923076923077
Alex Verdugo,2021.0,82.0,85.0,3.6585365853658534,3.6585365853658534
Gleyber Torres,2021.0,56.0,64.0,14.285714285714285,14.285714285714285
Carlos Correa,2021.0,98.0,93.0,-5.1020408163265305,5.1020408163265305
Jared Walsh,2021.0,91.0,72.0,-20.87912087912088,20.87912087912088
Justin Williams,2021.0,8.0,8.0,0.0,0.0
Yuli Gurriel,2021.0,95.0,86.0,-9.473684210526317,9.473684210526317
Bobby Bradley,2021.0,31.0,31.0,0.0,0.0
Jeff McNeil,2021.0,43.0,52.0,20.930232558139537,20.930232558139537
Brian Anderson,2021.0,30.0,31.0,3.3333333333333335,3.3333333333333335
Vladimir Guerrero Jr.,2021.0,145.0,132.0,-8.96551724137931,8.96551724137931
Cal Raleigh,2021.0,9.0,10.0,11.11111111111111,11.11111111111111
Pat Valaika,2021.0,18.0,25.0,38.88888888888889,38.88888888888889
Connor Joe,2021.0,32.0,28.0,-12.5,12.5
William Contreras,2021.0,19.0,19.0,0.0,0.0
Freddie Freeman,2021.0,117.0,118.0,0.8547008547008548,0.8547008547008548
Tom Murphy,2021.0,29.0,35.0,20.689655172413794,20.689655172413794
Jorge Soler,2021.0,70.0,89.0,27.142857142857142,27.142857142857142
Austin Barnes,2021.0,20.0,21.0,5.0,5.0
Alex Jackson,2021.0,7.0,3.0,-57.14285714285714,57.14285714285714
J.D. Davis,2021.0,29.0,24.0,-17.24137931034483,17.24137931034483
Joc Pederson,2021.0,53.0,64.0,20.754716981132077,20.754716981132077
Ronald Torreyes,2021.0,31.0,24.0,-22.58064516129032,22.58064516129032
Ehire Adrianza,2021.0,24.0,22.0,-8.333333333333332,8.333333333333332
Tyler Stephenson,2021.0,54.0,50.0,-7.4074074074074066,7.4074074074074066
Josh VanMeter,2021.0,29.0,31.0,6.896551724137931,6.896551724137931
Ketel Marte,2021.0,68.0,56.0,-17.647058823529413,17.647058823529413
Luis Arraez,2021.0,57.0,57.0,0.0,0.0
Luis Torrens,2021.0,45.0,46.0,2.2222222222222223,2.2222222222222223
Brendan Rodgers,2021.0,58.0,47.0,-18.96551724137931,18.96551724137931
Hanser Alberto,2021.0,27.0,31.0,14.814814814814813,14.814814814814813
Kyle Garlick,2021.0,13.0,14.0,7.6923076923076925,7.6923076923076925
Jason Heyward,2021.0,31.0,37.0,19.35483870967742,19.35483870967742
Tony Kemp,2021.0,53.0,41.0,-22.641509433962266,22.641509433962266
Kyle Schwarber,2021.0,81.0,76.0,-6.172839506172839,6.172839506172839
Kolten Wong,2021.0,63.0,55.0,-12.698412698412698,12.698412698412698
Josh Harrison,2021.0,64.0,56.0,-12.5,12.5
Marwin Gonzalez,2021.0,21.0,27.0,28.57142857142857,28.57142857142857
Rougned Odor,2021.0,32.0,37.0,15.625,15.625
Gavin Sheets,2021.0,26.0,24.0,-7.6923076923076925,7.6923076923076925
Alex Dickerson,2021.0,35.0,38.0,8.571428571428571,8.571428571428571
Elvis Andrus,2021.0,47.0,60.0,27.659574468085108,27.659574468085108
Aaron Hicks,2021.0,10.0,16.0,60.0,60.0
James McCann,2021.0,38.0,43.0,13.157894736842104,13.157894736842104
Max Muncy,2021.0,93.0,98.0,5.376344086021505,5.376344086021505
Lourdes Gurriel Jr.,2021.0,73.0,70.0,-4.10958904109589,4.10958904109589
Chad Pinder,2021.0,26.0,37.0,42.30769230769231,42.30769230769231
Ryan Zimmerman,2021.0,35.0,31.0,-11.428571428571429,11.428571428571429
Danny Mendick,2021.0,14.0,15.0,7.142857142857142,7.142857142857142
Miguel Rojas,2021.0,63.0,58.0,-7.936507936507936,7.936507936507936
DJ LeMahieu,2021.0,75.0,99.0,32.0,32.0
Jason Castro,2021.0,23.0,25.0,8.695652173913043,8.695652173913043
Pavin Smith,2021.0,65.0,66.0,1.5384615384615385,1.5384615384615385
Trey Mancini,2021.0,76.0,80.0,5.263157894736842,5.263157894736842
Shed Long Jr.,2021.0,11.0,8.0,-27.27272727272727,27.27272727272727
LaMonte Wade Jr.,2021.0,53.0,55.0,3.7735849056603774,3.7735849056603774
Jordy Mercer,2021.0,13.0,9.0,-30.76923076923077,30.76923076923077
Manny Machado,2021.0,98.0,113.0,15.306122448979592,15.306122448979592
Corey Seager,2021.0,71.0,65.0,-8.450704225352112,8.450704225352112
Trevor Larnach,2021.0,28.0,26.0,-7.142857142857142,7.142857142857142
Josh Naylor,2021.0,28.0,29.0,3.571428571428571,3.571428571428571
Nomar Mazara,2021.0,15.0,21.0,40.0,40.0
Yordan Alvarez,2021.0,97.0,98.0,1.0309278350515463,1.0309278350515463
Marcell Ozuna,2021.0,19.0,24.0,26.31578947368421,26.31578947368421
Travis d'Arnaud,2021.0,23.0,27.0,17.391304347826086,17.391304347826086
Andrew Vaughn,2021.0,50.0,64.0,28.000000000000004,28.000000000000004
Rhys Hoskins,2021.0,67.0,71.0,5.970149253731343,5.970149253731343
Reese McGuire,2021.0,21.0,21.0,0.0,0.0
Matt Duffy,2021.0,39.0,35.0,-10.256410256410255,10.256410256410255
Josh Reddick,2021.0,16.0,15.0,-6.25,6.25
Max Stassi,2021.0,37.0,35.0,-5.405405405405405,5.405405405405405
Yan Gomes,2021.0,43.0,43.0,0.0,0.0
Jurickson Profar,2021.0,37.0,47.0,27.027027027027028,27.027027027027028
Riley Adams,2021.0,12.0,14.0,16.666666666666664,16.666666666666664
Stephen Vogt,2021.0,20.0,25.0,25.0,25.0
Dominic Smith,2021.0,48.0,56.0,16.666666666666664,16.666666666666664
Taylor Jones,2021.0,11.0,6.0,-45.45454545454545,45.45454545454545
Paul Goldschmidt,2021.0,116.0,120.0,3.4482758620689653,3.4482758620689653
Josh Bell,2021.0,82.0,95.0,15.853658536585366,15.853658536585366
Anthony Santander,2021.0,49.0,56.0,14.285714285714285,14.285714285714285
Ryan McMahon,2021.0,78.0,76.0,-2.564102564102564,2.564102564102564
Harold Castro,2021.0,35.0,32.0,-8.571428571428571,8.571428571428571
Joe Panik,2021.0,18.0,26.0,44.44444444444444,44.44444444444444
Yoshi Tsutsugo,2021.0,26.0,28.0,7.6923076923076925,7.6923076923076925
Willie Calhoun,2021.0,29.0,33.0,13.793103448275861,13.793103448275861
Andrelton Simmons,2021.0,32.0,36.0,12.5,12.5
Garrett Cooper,2021.0,37.0,31.0,-16.216216216216218,16.216216216216218
Frank Schwindel,2021.0,52.0,31.0,-40.38461538461539,40.38461538461539
Starlin Castro,2021.0,39.0,38.0,-2.564102564102564,2.564102564102564
Brock Holt,2021.0,20.0,24.0,20.0,20.0
Evan Longoria,2021.0,42.0,44.0,4.761904761904762,4.761904761904762
Jake Lamb,2021.0,16.0,22.0,37.5,37.5
Franmil Reyes,2021.0,71.0,68.0,-4.225352112676056,4.225352112676056
Donovan Solano,2021.0,42.0,42.0,0.0,0.0
Austin Nola,2021.0,21.0,20.0,-4.761904761904762,4.761904761904762
J.D. Martinez,2021.0,103.0,92.0,-10.679611650485436,10.679611650485436
Gerardo Parra,2021.0,9.0,6.0,-33.33333333333333,33.33333333333333
Salvador Perez,2021.0,103.0,104.0,0.9708737864077669,0.9708737864077669
Mike Zunino,2021.0,54.0,53.0,-1.8518518518518516,1.8518518518518516
Eric Hosmer,2021.0,66.0,78.0,18.181818181818183,18.181818181818183
C.J. Cron,2021.0,90.0,74.0,-17.77777777777778,17.77777777777778
Pete Alonso,2021.0,98.0,98.0,0.0,0.0
Jonah Heim,2021.0,23.0,34.0,47.82608695652174,47.82608695652174
Pedro Severino,2021.0,45.0,45.0,0.0,0.0
Nelson Cruz,2021.0,85.0,95.0,11.76470588235294,11.76470588235294
Luis Guillorme,2021.0,15.0,17.0,13.333333333333334,13.333333333333334
Matt Olson,2021.0,113.0,122.0,7.964601769911504,7.964601769911504
Freddy Galvis,2021.0,43.0,42.0,-2.3255813953488373,2.3255813953488373
Stephen Piscotty,2021.0,17.0,21.0,23.52941176470588,23.52941176470588
Darin Ruf,2021.0,52.0,47.0,-9.615384615384617,9.615384615384617
Brandon Crawford,2021.0,94.0,81.0,-13.829787234042554,13.829787234042554
Sean Murphy,2021.0,46.0,53.0,15.217391304347828,15.217391304347828
Jesse Winker,2021.0,90.0,79.0,-12.222222222222221,12.222222222222221
Seby Zavala,2021.0,8.0,6.0,-25.0,25.0
Ryan Jeffers,2021.0,27.0,32.0,18.51851851851852,18.51851851851852
Justin Turner,2021.0,89.0,91.0,2.247191011235955,2.247191011235955
Michael Brantley,2021.0,73.0,75.0,2.73972602739726,2.73972602739726
Gio Urshela,2021.0,53.0,52.0,-1.8867924528301887,1.8867924528301887
Kyle Seager,2021.0,75.0,86.0,14.666666666666666,14.666666666666666
Matt Carpenter,2021.0,17.0,34.0,100.0,100.0
Andrew Knizner,2021.0,10.0,17.0,70.0,70.0
Rio Ruiz,2021.0,9.0,16.0,77.77777777777779,77.77777777777779
Alex Bregman,2021.0,52.0,56.0,7.6923076923076925,7.6923076923076925
Brandon Belt,2021.0,71.0,63.0,-11.267605633802818,11.267605633802818
Khris Davis,2021.0,10.0,12.0,20.0,20.0
Mitch Garver,2021.0,37.0,37.0,0.0,0.0
Carson Kelly,2021.0,42.0,43.0,2.380952380952381,2.380952380952381
Eric Sogard,2021.0,15.0,15.0,0.0,0.0
Kevin Plawecki,2021.0,21.0,20.0,-4.761904761904762,4.761904761904762
Nolan Arenado,2021.0,92.0,84.0,-8.695652173913043,8.695652173913043
Kevan Smith,2021.0,5.0,4.0,-20.0,20.0
Zack Collins,2021.0,21.0,29.0,38.095238095238095,38.095238095238095
Kyle Higashioka,2021.0,19.0,29.0,52.63157894736842,52.63157894736842
Yadiel Hernandez,2021.0,37.0,35.0,-5.405405405405405,5.405405405405405
Anthony Rendon,2021.0,27.0,34.0,25.925925925925924,25.925925925925924
Ty France,2021.0,87.0,81.0,-6.896551724137931,6.896551724137931
Jed Lowrie,2021.0,58.0,76.0,31.03448275862069,31.03448275862069
Mike Moustakas,2021.0,19.0,21.0,10.526315789473683,10.526315789473683
Anthony Rizzo,2021.0,70.0,78.0,11.428571428571429,11.428571428571429
Joey Votto,2021.0,94.0,93.0,-1.0638297872340425,1.0638297872340425
Rowdy Tellez,2021.0,37.0,46.0,24.324324324324326,24.324324324324326
Austin Wynns,2021.0,9.0,11.0,22.22222222222222,22.22222222222222
John Nogowski,2021.0,12.0,12.0,0.0,0.0
Travis Shaw,2021.0,23.0,30.0,30.434782608695656,30.434782608695656
Carlos Santana,2021.0,62.0,100.0,61.29032258064516,61.29032258064516
Maikel Franco,2021.0,33.0,39.0,18.181818181818183,18.181818181818183
Curt Casali,2021.0,21.0,23.0,9.523809523809524,9.523809523809524
Tommy La Stella,2021.0,27.0,32.0,18.51851851851852,18.51851851851852
Luke Voit,2021.0,29.0,30.0,3.4482758620689653,3.4482758620689653
Robinson Chirinos,2021.0,13.0,7.0,-46.15384615384615,46.15384615384615
Victor Caratini,2021.0,31.0,41.0,32.25806451612903,32.25806451612903
Tres Barrera,2021.0,12.0,18.0,50.0,50.0
Kole Calhoun,2021.0,19.0,21.0,10.526315789473683,10.526315789473683
Alejandro Kirk,2021.0,23.0,30.0,30.434782608695656,30.434782608695656
Cam Gallagher,2021.0,11.0,10.0,-9.090909090909092,9.090909090909092
Giancarlo Stanton,2021.0,93.0,92.0,-1.0752688172043012,1.0752688172043012
Wilmer Flores,2021.0,58.0,57.0,-1.7241379310344827,1.7241379310344827
Kurt Suzuki,2021.0,20.0,24.0,20.0,20.0
Josh Donaldson,2021.0,76.0,98.0,28.947368421052634,28.947368421052634
Jose Trevino,2021.0,26.0,27.0,3.8461538461538463,3.8461538461538463
Austin Hedges,2021.0,19.0,25.0,31.57894736842105,31.57894736842105
Mitch Moreland,2021.0,27.0,31.0,14.814814814814813,14.814814814814813
Daniel Vogelbach,2021.0,29.0,33.0,13.793103448275861,13.793103448275861
Tucker Barnhart,2021.0,39.0,38.0,-2.564102564102564,2.564102564102564
Buster Posey,2021.0,77.0,60.0,-22.07792207792208,22.07792207792208
Willians Astudillo,2021.0,19.0,30.0,57.89473684210527,57.89473684210527
Alex Avila,2021.0,10.0,9.0,-10.0,10.0
Jacob Stallings,2021.0,46.0,49.0,6.521739130434782,6.521739130434782
Miguel Cabrera,2021.0,57.0,71.0,24.561403508771928,24.561403508771928
Colin Moran,2021.0,42.0,42.0,0.0,0.0
Wilson Ramos,2021.0,15.0,19.0,26.666666666666668,26.666666666666668
Yasmani Grandal,2021.0,61.0,63.0,3.278688524590164,3.278688524590164
Yadier Molina,2021.0,48.0,47.0,-2.083333333333333,2.083333333333333
Albert Pujols,2021.0,33.0,37.0,12.121212121212121,12.121212121212121
Corbin Carroll,2022.0,16.0,9.0,-43.75,43.75
Jose Siri,2022.0,28.0,25.0,-10.714285714285714,10.714285714285714
Bobby Witt Jr.,2022.0,75.0,73.0,-2.666666666666667,2.666666666666667
Trea Turner,2022.0,109.0,97.0,-11.009174311926607,11.009174311926607
Bubba Thompson,2022.0,18.0,13.0,-27.77777777777778,27.77777777777778
Jorge Mateo,2022.0,51.0,48.0,-5.88235294117647,5.88235294117647
Jake McCarthy,2022.0,49.0,37.0,-24.489795918367346,24.489795918367346
Eli White,2022.0,11.0,7.0,-36.36363636363637,36.36363636363637
Oneil Cruz,2022.0,43.0,37.0,-13.953488372093023,13.953488372093023
Jo Adell,2022.0,25.0,24.0,-4.0,4.0
Tyler O'Neill,2022.0,41.0,51.0,24.390243902439025,24.390243902439025
Nate Eaton,2022.0,15.0,17.0,13.333333333333334,13.333333333333334
Jon Berti,2022.0,45.0,53.0,17.77777777777778,17.77777777777778
Matt Vierling,2022.0,33.0,42.0,27.27272727272727,27.27272727272727
Amed Rosario,2022.0,81.0,74.0,-8.641975308641975,8.641975308641975
Garrett Hampson,2022.0,19.0,21.0,10.526315789473683,10.526315789473683
Edmundo Sosa,2022.0,17.0,12.0,-29.411764705882355,29.411764705882355
Michael Harris II,2022.0,74.0,56.0,-24.324324324324326,24.324324324324326
Lane Thomas,2022.0,60.0,59.0,-1.6666666666666667,1.6666666666666667
Leody Taveras,2022.0,35.0,30.0,-14.285714285714285,14.285714285714285
Jazz Chisholm Jr.,2022.0,36.0,35.0,-2.7777777777777777,2.7777777777777777
Alek Thomas,2022.0,35.0,38.0,8.571428571428571,8.571428571428571
Myles Straw,2022.0,47.0,63.0,34.04255319148936,34.04255319148936
Mike Trout,2022.0,100.0,82.0,-18.0,18.0
Bradley Zimmer,2022.0,4.0,9.0,125.0,125.0
Jarren Duran,2022.0,21.0,23.0,9.523809523809524,9.523809523809524
Ryan McKenna,2022.0,15.0,15.0,0.0,0.0
Kevin Kiermaier,2022.0,22.0,22.0,0.0,0.0
Adam Engel,2022.0,20.0,16.0,-20.0,20.0
Byron Buxton,2022.0,54.0,54.0,0.0,0.0
Andrew Velazquez,2022.0,25.0,32.0,28.000000000000004,28.000000000000004
Nico Hoerner,2022.0,66.0,58.0,-12.121212121212121,12.121212121212121
Harrison Bader,2022.0,32.0,27.0,-15.625,15.625
Stuart Fairchild,2022.0,13.0,10.0,-23.076923076923077,23.076923076923077
Tyler Wade,2022.0,10.0,16.0,60.0,60.0
Ezequiel Duran,2022.0,21.0,18.0,-14.285714285714285,14.285714285714285
Bryson Stott,2022.0,46.0,55.0,19.565217391304348,19.565217391304348
Gunnar Henderson,2022.0,17.0,12.0,-29.411764705882355,29.411764705882355
Owen Miller,2022.0,45.0,46.0,2.2222222222222223,2.2222222222222223
Brett Phillips,2022.0,11.0,16.0,45.45454545454545,45.45454545454545
CJ Abrams,2022.0,23.0,23.0,0.0,0.0
Andrew McCutchen,2022.0,61.0,76.0,24.59016393442623,24.59016393442623
Sam Haggerty,2022.0,25.0,18.0,-28.000000000000004,28.000000000000004
Josh Lowe,2022.0,18.0,17.0,-5.555555555555555,5.555555555555555
Jake Meyers,2022.0,12.0,10.0,-16.666666666666664,16.666666666666664
Akil Baddoo,2022.0,15.0,20.0,33.33333333333333,33.33333333333333
Brandon Marsh,2022.0,48.0,42.0,-12.5,12.5
